"COLLEGE
CODE",COLLEGE NAME,"BRANCH
CODE",BRANCH NAME,OC,BC,BCM,MBC,SC,SCA,ST,Zipcode,District,Total_Seats
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",BM,BIO MEDICAL ENGINEERING,9,9,1,8,5,1,1,641402,COIMBATORE,34
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",BT,BIO TECHNOLOGY,7,10,1,7,5,1,0,641402,COIMBATORE,31
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,0,2,0,5,5,1,0,641402,COIMBATORE,13
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,3,9,16,2,1,641402,COIMBATORE,31
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,7,2,10,11,2,1,641402,COIMBATORE,33
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,11,9,1,7,6,1,0,641402,COIMBATORE,35
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",EV,Electronics Engineering (VLSI Design and Technology),8,10,0,6,6,2,0,641402,COIMBATORE,32
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",ME,MECHANICAL ENGINEERING,10,9,2,8,5,1,0,641402,COIMBATORE,35
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",SC,Computer Science and Engineering (Cyber Security),0,8,2,6,6,1,0,641402,COIMBATORE,23
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore- 641035.",AD,Artificial Intelligence and Data Science,0,10,2,10,11,2,1,641035,COIMBATORE,36
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore- 641035.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),0,12,1,13,10,1,1,641035,COIMBATORE,38
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore- 641035.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,0,9,1,7,5,2,0,641035,COIMBATORE,24
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore- 641035.",CS,COMPUTER SCIENCE AND ENGINEERING,0,7,2,9,10,2,1,641035,COIMBATORE,31
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore- 641035.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,17,3,13,11,2,1,641035,COIMBATORE,47
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore- 641035.",IT,INFORMATION TECHNOLOGY,0,12,3,14,10,2,1,641035,COIMBATORE,42
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore- 641035.",ME,MECHANICAL ENGINEERING,9,9,1,8,6,1,0,641035,COIMBATORE,34
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore- 641035.",RM,ROBOTICS AND AUTOMATION,6,10,1,7,6,1,0,641035,COIMBATORE,31
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore- 641035.",SC,Computer Science and Engineering (Cyber Security),0,3,2,4,6,2,0,641035,COIMBATORE,17
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",AD,Artificial Intelligence and Data Science,8,9,2,7,6,1,0,638052,ERODE,33
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",CS,COMPUTER SCIENCE AND ENGINEERING,21,18,3,14,11,2,1,638052,ERODE,70
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,11,9,1,7,5,1,1,638052,ERODE,35
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,13,2,10,7,2,0,638052,ERODE,50
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",IT,INFORMATION TECHNOLOGY,20,19,2,14,11,1,1,638052,ERODE,68
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",AD,Artificial Intelligence and Data Science,10,9,1,8,5,1,1,641035,COIMBATORE,35
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",AG,AGRICULTURAL ENGINEERING,8,8,1,5,5,0,0,641035,COIMBATORE,27
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),5,4,0,4,2,1,1,641035,COIMBATORE,17
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",BM,BIO MEDICAL ENGINEERING,14,13,2,10,8,2,0,641035,COIMBATORE,49
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",CS,COMPUTER SCIENCE AND ENGINEERING,23,21,3,15,11,3,0,641035,COIMBATORE,76
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,13,11,2,8,5,2,0,641035,COIMBATORE,41
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",IT,INFORMATION TECHNOLOGY,19,16,1,12,10,1,0,641035,COIMBATORE,59
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",ME,MECHANICAL ENGINEERING,8,6,1,5,3,0,1,641035,COIMBATORE,24
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",AE,AERONAUTICAL ENGINEERING,11,10,1,7,4,2,0,641105,COIMBATORE,35
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",AG,AGRICULTURAL ENGINEERING,7,4,1,3,3,0,0,641105,COIMBATORE,18
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),11,9,1,7,5,1,0,641105,COIMBATORE,34
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",CE,CIVIL  ENGINEERING,4,5,1,3,2,1,1,641105,COIMBATORE,17
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",CO,COMPUTER AND  COMMUNICATION ENGINEERING,11,9,1,6,6,1,1,641105,COIMBATORE,35
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",CS,COMPUTER SCIENCE AND ENGINEERING,20,20,2,15,10,3,0,641105,COIMBATORE,70
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",FD,FOOD TECHNOLOGY,10,10,1,7,5,1,1,641105,COIMBATORE,35
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",IT,INFORMATION TECHNOLOGY,11,9,1,8,6,1,0,641105,COIMBATORE,36
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",SC,Computer Science and Engineering (Cyber Security),9,9,2,7,6,0,0,641105,COIMBATORE,33
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",AD,Artificial Intelligence and Data Science,17,15,2,11,8,1,1,638506,ERODE,55
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",AU,AUTOMOBILE ENGINEERING,8,8,1,5,4,1,0,638506,ERODE,27
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",CE,CIVIL  ENGINEERING,10,8,0,5,4,0,0,638506,ERODE,27
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",CS,COMPUTER SCIENCE AND ENGINEERING,16,15,2,12,8,1,1,638506,ERODE,55
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,15,14,2,10,9,2,0,638506,ERODE,52
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,17,13,2,10,8,2,1,638506,ERODE,53
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",IT,INFORMATION TECHNOLOGY,16,14,2,12,8,2,1,638506,ERODE,55
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",ME,MECHANICAL ENGINEERING,10,7,1,5,4,1,0,638506,ERODE,28
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",SC,Computer Science and Engineering (Cyber Security),17,14,2,10,8,2,1,638506,ERODE,54
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore- 641020.",AD,Artificial Intelligence and Data Science,23,19,2,15,11,1,1,641020,COIMBATORE,72
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore- 641020.",CS,COMPUTER SCIENCE AND ENGINEERING,21,17,3,14,10,3,0,641020,COIMBATORE,68
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore- 641020.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,12,10,1,7,5,1,0,641020,COIMBATORE,36
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore- 641020.",IT,INFORMATION TECHNOLOGY,10,9,2,6,6,1,1,641020,COIMBATORE,35
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore- 641020.",RM,ROBOTICS AND AUTOMATION,5,4,0,4,3,0,1,641020,COIMBATORE,17
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore- 641020.",SC,Computer Science and Engineering (Cyber Security),11,10,1,6,5,2,0,641020,COIMBATORE,35
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",AD,Artificial Intelligence and Data Science,17,18,3,14,10,2,1,641659,COIMBATORE,65
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,13,10,2,8,7,1,0,641659,COIMBATORE,41
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",CE,CIVIL  ENGINEERING,4,4,0,4,3,1,0,641659,COIMBATORE,16
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",CS,COMPUTER SCIENCE AND ENGINEERING,17,18,3,14,11,2,1,641659,COIMBATORE,66
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,23,23,3,16,12,2,1,641659,COIMBATORE,80
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",ME,MECHANICAL ENGINEERING,8,7,0,5,4,1,0,641659,COIMBATORE,25
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",AD,Artificial Intelligence and Data Science,10,10,1,8,5,2,0,642109,COIMBATORE,36
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,6,5,0,4,3,0,1,642109,COIMBATORE,19
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",CE,CIVIL  ENGINEERING,7,7,1,4,3,0,1,642109,COIMBATORE,23
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",CS,COMPUTER SCIENCE AND ENGINEERING,21,19,2,14,11,3,0,642109,COIMBATORE,70
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,10,9,1,7,6,1,0,642109,COIMBATORE,34
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,7,6,1,5,3,0,1,642109,COIMBATORE,23
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",ME,MECHANICAL ENGINEERING,6,5,1,5,4,1,0,642109,COIMBATORE,22
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",MZ,Mechatronics Engineering,8,7,0,4,3,0,0,642109,COIMBATORE,22
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",AD,Artificial Intelligence and Data Science,0,0,0,0,15,2,1,641407,COIMBATORE,18
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),0,0,0,0,11,2,1,641407,COIMBATORE,14
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",BM,BIO MEDICAL ENGINEERING,0,3,2,6,5,2,0,641407,COIMBATORE,18
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,0,0,0,0,6,1,0,641407,COIMBATORE,7
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",CE,CIVIL  ENGINEERING,6,10,0,6,6,2,0,641407,COIMBATORE,30
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",CH,CHEMICAL  ENGINEERING,0,4,1,4,5,1,1,641407,COIMBATORE,16
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,22,5,2,641407,COIMBATORE,29
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,19,4,2,641407,COIMBATORE,25
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,6,2,0,641407,COIMBATORE,8
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",IT,INFORMATION TECHNOLOGY,0,0,0,0,16,3,0,641407,COIMBATORE,19
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",ME,MECHANICAL ENGINEERING,0,4,2,6,5,1,0,641407,COIMBATORE,18
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",MZ,Mechatronics Engineering,0,0,0,4,5,1,0,641407,COIMBATORE,10
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",SC,Computer Science and Engineering (Cyber Security),0,0,0,0,4,1,0,641407,COIMBATORE,5
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",AD,Artificial Intelligence and Data Science,6,4,1,4,3,0,0,637017,NAMAKKAL,18
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",BM,BIO MEDICAL ENGINEERING,11,9,1,7,6,1,0,637017,NAMAKKAL,35
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",CE,CIVIL  ENGINEERING,5,5,0,4,1,1,1,637017,NAMAKKAL,17
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",CS,COMPUTER SCIENCE AND ENGINEERING,10,9,1,8,6,2,0,637017,NAMAKKAL,36
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,10,9,2,6,6,1,1,637017,NAMAKKAL,35
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",IT,INFORMATION TECHNOLOGY,7,5,1,4,2,0,0,637017,NAMAKKAL,19
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",ME,MECHANICAL ENGINEERING,10,8,2,6,6,1,1,637017,NAMAKKAL,34
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",SC,Computer Science and Engineering (Cyber Security),6,5,0,4,2,0,0,637017,NAMAKKAL,17
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",AD,Artificial Intelligence and Data Science,11,9,2,7,4,1,1,641659,COIMBATORE,35
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),5,5,1,3,3,0,0,641659,COIMBATORE,17
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",AO,AEROSPACE ENGINEERING,6,5,0,4,2,1,0,641659,COIMBATORE,18
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",CE,CIVIL  ENGINEERING,5,4,1,4,2,1,0,641659,COIMBATORE,17
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",CS,COMPUTER SCIENCE AND ENGINEERING,11,9,1,6,6,2,0,641659,COIMBATORE,35
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,6,4,1,4,3,0,0,641659,COIMBATORE,18
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",EN,ENVIRONMENTAL ENGINEERING,5,5,1,3,3,0,1,641659,COIMBATORE,18
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",ME,MECHANICAL ENGINEERING,6,5,0,3,3,1,0,641659,COIMBATORE,18
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",AD,Artificial Intelligence and Data Science,31,28,4,22,16,4,0,641105,COIMBATORE,105
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",BC,Bio Technology and Bio Chemical Engineering,11,9,1,7,6,1,0,641105,COIMBATORE,35
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,17,14,2,10,7,2,1,641105,COIMBATORE,53
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",CE,CIVIL  ENGINEERING,5,4,0,4,3,0,1,641105,COIMBATORE,17
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",CS,COMPUTER SCIENCE AND ENGINEERING,31,28,4,21,15,3,2,641105,COIMBATORE,104
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,21,18,3,14,11,3,0,641105,COIMBATORE,70
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,6,5,0,4,3,1,0,641105,COIMBATORE,19
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",FD,FOOD TECHNOLOGY,10,9,2,6,5,1,1,641105,COIMBATORE,34
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",ME,MECHANICAL ENGINEERING,6,6,0,3,3,0,0,641105,COIMBATORE,18
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",PC,PETRO CHEMICAL TECHNOLOGY,9,9,1,7,5,1,0,641105,COIMBATORE,32
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",PE,PETROLEUM ENGINEERING,9,10,2,6,6,0,0,641105,COIMBATORE,33
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",AD,Artificial Intelligence and Data Science,21,20,1,14,11,2,1,641105,COIMBATORE,70
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),6,4,0,3,3,1,0,641105,COIMBATORE,17
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",CS,COMPUTER SCIENCE AND ENGINEERING,22,19,3,14,11,2,0,641105,COIMBATORE,71
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,11,9,1,6,6,1,1,641105,COIMBATORE,35
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,5,5,1,4,3,0,0,641105,COIMBATORE,18
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",IT,INFORMATION TECHNOLOGY,6,5,1,4,2,0,0,641105,COIMBATORE,18
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",ME,MECHANICAL ENGINEERING,6,4,1,4,2,1,0,641105,COIMBATORE,18
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",SC,Computer Science and Engineering (Cyber Security),5,4,1,4,2,1,0,641105,COIMBATORE,17
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",AD,Artificial Intelligence and Data Science,22,18,3,14,11,2,1,641032,COIMBATORE,71
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),11,10,0,7,6,1,0,641032,COIMBATORE,35
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",CS,COMPUTER SCIENCE AND ENGINEERING,12,9,1,6,5,1,0,641032,COIMBATORE,34
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14,12,2,8,7,2,0,641032,COIMBATORE,45
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",IT,INFORMATION TECHNOLOGY,5,5,1,4,2,1,0,641032,COIMBATORE,18
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",ME,MECHANICAL ENGINEERING,5,5,1,4,2,0,0,641032,COIMBATORE,17
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",SC,Computer Science and Engineering (Cyber Security),6,5,0,4,3,0,1,641032,COIMBATORE,19
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",AD,Artificial Intelligence and Data Science,26,23,2,17,13,3,1,641402,COIMBATORE,85
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",AG,AGRICULTURAL ENGINEERING,14,10,2,9,6,2,0,641402,COIMBATORE,43
